username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Qasimization;2015-12-02 00:55;0;0;"May God save you all. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671772086839484416";https://twitter.com/Qasimization/status/671772086839484416
LoyalStag;2015-12-02 00:55;1;0;"For Phone recharge help in Chennai. #chennairains #PrayforChennai #ChennaiFloods https:// twitter.com/anbknaga/statu s/671756274757857280 …";;;#chennairains #PrayforChennai #ChennaiFloods;"671772047370948608";https://twitter.com/LoyalStag/status/671772047370948608
Tamiilan;2015-12-02 00:55;0;0;"BUS is not a exception for chennai rain #chennairains #ChennaiFloods pic.twitter.com/L6KXnbqvHV";;;#chennairains #ChennaiFloods;"671772041087848449";https://twitter.com/Tamiilan/status/671772041087848449
sooriyanarayana;2015-12-02 00:55;0;0;"@PMOIndia @HMOIndia #ChennaiFloods #chennairains https:// twitter.com/rangats/status /671744424414732288 …";;@PMOIndia @HMOIndia;#ChennaiFloods #chennairains;"671772030748876800";https://twitter.com/sooriyanarayana/status/671772030748876800
arvinfido;2015-12-02 00:55;39;5;"Pregnant lady in labour in madipakkam area needs help. Contact 8122226002 Please share #ChennaiFloods #ChennaiRainsHelp";;;#ChennaiFloods #ChennaiRainsHelp;"671772030421741568";https://twitter.com/arvinfido/status/671772030421741568
PahaadiTweeter;2015-12-02 00:55;0;0;"9840295100 Army helpline, 04425394240 Navy helpline #ChennaiRainsHelp #ChennaiRescue #Chennairains #ChennaiFloods";;;#ChennaiRainsHelp #ChennaiRescue #Chennairains #ChennaiFloods;"671772022750371840";https://twitter.com/PahaadiTweeter/status/671772022750371840
boopalm;2015-12-02 00:54;0;0;"We request GOVT OF INDIA to take necessary action and save People of Chennai especially south Chennai as more rains forecast #ChennaiFloods";;;#ChennaiFloods;"671771983034507264";https://twitter.com/boopalm/status/671771983034507264
PardesirekhaV;2015-12-02 00:54;4;0;"OH MY GOD #ChennaiFloods #Chennai https:// twitter.com/bbcweather/sta tus/671742570993688578 …";;;#ChennaiFloods #Chennai;"671771982271221761";https://twitter.com/PardesirekhaV/status/671771982271221761
rafa_rkx;2015-12-02 00:54;1;0;"#chennairains #ChennaiFloods https:// twitter.com/Dinu_Akshay/st atus/671771428937707521 …";;;#chennairains #ChennaiFloods;"671771954085388288";https://twitter.com/rafa_rkx/status/671771954085388288
ViNoDcaptivates;2015-12-02 00:54;0;0;"#chennairains #chennaiweather #ChennaiFloods #india Breakfast, lunch organised at Tnagar Jain temple GNchetty rd 5000packets being prepared";;;#chennairains #chennaiweather #ChennaiFloods #india;"671771946581778432";https://twitter.com/ViNoDcaptivates/status/671771946581778432
mellamoabhinav;2015-12-02 00:54;0;0;"CC @TwitterIndia @the_hindu #ChennaiRains #ChennaiFloods #ChennaiRainsHelp https:// twitter.com/dhanyarajendra n/status/671769514896285696 …";;@TwitterIndia @the_hindu;#ChennaiRains #ChennaiFloods #ChennaiRainsHelp;"671771923030736896";https://twitter.com/mellamoabhinav/status/671771923030736896
Sudhks;2015-12-02 00:54;5;1;"Please RT, these nos. can save a precious life. #ChennaiRains #ChennaiFloods pic.twitter.com/pwsW4MF97T";;;#ChennaiRains #ChennaiFloods;"671771896141099009";https://twitter.com/Sudhks/status/671771896141099009
vs_sat;2015-12-02 00:54;0;0;"#chennairains #ChennaiFloods #spread @Actor_Siddharth https:// twitter.com/_theNocturnal/ status/671768669261729792 …";Hosur SIPCOT Phase 2, India;@Actor_Siddharth;#chennairains #ChennaiFloods #spread;"671771895205785600";https://twitter.com/vs_sat/status/671771895205785600
suza888;2015-12-02 00:54;74;26;"Chennai #Army Helpline is now open!! Call - 9840295100 #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods";;;#Army #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods;"671771875425431552";https://twitter.com/suza888/status/671771875425431552
lordanubysh;2015-12-02 00:54;1;1;"#ChennaiFloods caught in floods.very bad situation...stay away.transportation on its knees.if u got a flight get it changed to banglore.";;;#ChennaiFloods;"671771835126579200";https://twitter.com/lordanubysh/status/671771835126579200
maverickmaharaj;2015-12-02 00:54;0;0;"Seeing swift response from #IndianArmy ! #ChennaiFloods https:// twitter.com/MadrasBachelor /status/671769340480327681 …";;;#IndianArmy #ChennaiFloods;"671771816134877184";https://twitter.com/maverickmaharaj/status/671771816134877184
BhumishSave;2015-12-02 00:54;3;2;"9840295100 Army helpline, 04425394240 Navy helpline #ChennaiRainsHelp #ChennaiRescue #ICanAccommodate #chennairains #ChennaiFloods";Mumbai, India;;#ChennaiRainsHelp #ChennaiRescue #ICanAccommodate #chennairains #ChennaiFloods;"671771804726222849";https://twitter.com/BhumishSave/status/671771804726222849
rafa_rkx;2015-12-02 00:54;0;0;"#chennairains #ChennaiFloods near camp road help ccc https:// twitter.com/CinemaCalendar /status/671771160653119488 …";;;#chennairains #ChennaiFloods;"671771798464106496";https://twitter.com/rafa_rkx/status/671771798464106496
postcard_news;2015-12-02 00:54;3;1;"RT Nir_27: saranonline 9840295100 Army helpline no is now open #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671771771046109184";https://twitter.com/postcard_news/status/671771771046109184
Payel_Tweets;2015-12-02 00:54;0;0;"Humanity still exists somewhere.. Hope no one will misuse #ChennaiFloods https:// twitter.com/Ashwinram14/st atus/671758825804980225 …";;;#ChennaiFloods;"671771748820344832";https://twitter.com/Payel_Tweets/status/671771748820344832
ssenarumugam;2015-12-02 00:53;0;0;"#ChennaiFloods https:// twitter.com/valiant_vishnu /status/671771411761913857 …";;;#ChennaiFloods;"671771742944165889";https://twitter.com/ssenarumugam/status/671771742944165889
shyedafsar;2015-12-02 00:53;0;0;"#ChennaiFloods scared very one pic.twitter.com/8HgrlNdQ4T";;;#ChennaiFloods;"671771732642893824";https://twitter.com/shyedafsar/status/671771732642893824
BreakiNews;2015-12-02 00:53;3;2;"#ChennaiFloods helpline pic.twitter.com/0RcZXPwWYK";New Delhi, India;;#ChennaiFloods;"671771714116706305";https://twitter.com/BreakiNews/status/671771714116706305
Tweetparry69;2015-12-02 00:53;0;0;"Take care Chennai #chennairains #ChennaiFloods pic.twitter.com/eGo8zMRVL5";;;#chennairains #ChennaiFloods;"671771683267678208";https://twitter.com/Tweetparry69/status/671771683267678208
RAM_Vtr;2015-12-02 00:53;5;0;"if anyone need any urgent recharge let me know.I can do.,, #chennairains #ChennaiFloods 9159776720 pls tell pls share";;;#chennairains #ChennaiFloods;"671771657967550464";https://twitter.com/RAM_Vtr/status/671771657967550464
Vinayakhyundai;2015-12-02 00:53;0;0;"#ChennaiRains #ChennaiFloods https:// twitter.com/AnupamkPandey/ status/671770976544165889 …";;;#ChennaiRains #ChennaiFloods;"671771609296863232";https://twitter.com/Vinayakhyundai/status/671771609296863232
xnilax;2015-12-02 00:53;1;1;"Donate to http://www. rapidresponse.org.in to help those affected by the chennai floods #chennairains #ChennaiFloods #PrayforChennai";;;#chennairains #ChennaiFloods #PrayforChennai;"671771602028072960";https://twitter.com/xnilax/status/671771602028072960
Bol_Sunny;2015-12-02 00:53;0;0;"Sathyam, Mayajaal, Phoenix, Ags Omr, Palazzo & S2 Cinemas Now Open For Public Who Are Suffering!! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671771594650468353";https://twitter.com/Bol_Sunny/status/671771594650468353
gopin1988;2015-12-02 00:53;1;0;"@itisprashanth @trishtrashers @Chinmayi @vp_offl @Manivj07 @AnjanaVJ #chennairains #ChennaiFloods pic.twitter.com/cJngRLmel7";;@itisprashanth @trishtrashers @Chinmayi @vp_offl @Manivj07 @AnjanaVJ;#chennairains #ChennaiFloods;"671771588799369216";https://twitter.com/gopin1988/status/671771588799369216
sheetalvijayann;2015-12-02 00:53;0;0;"#ChennaiFloods #chennairainhelp pic.twitter.com/1PBDlsuJLB";;;#ChennaiFloods #chennairainhelp;"671771577487245312";https://twitter.com/sheetalvijayann/status/671771577487245312
ermib92;2015-12-02 00:53;0;0;"Gopal (9003096697) can accomodate 5 ppl in Thiruvanmiyur #chennairains #Chennai #chennaifloods #ChennaiRainsHelp";;;#chennairains #Chennai #chennaifloods #ChennaiRainsHelp;"671771574517628928";https://twitter.com/ermib92/status/671771574517628928
whinyRoomie;2015-12-02 00:53;0;0;"Won't be surprised if ndtv finds some Hindu vs Muslim stories in the chennai floods in next few days #ChennaiFloods";;;#ChennaiFloods;"671771570927464448";https://twitter.com/whinyRoomie/status/671771570927464448
LoyalStag;2015-12-02 00:53;0;0;"Basic helpline numbers. #chennairains #ChennaiFloods #PrayforChennai https:// twitter.com/vmvignesh/stat us/671759072748638208 …";;;#chennairains #ChennaiFloods #PrayforChennai;"671771537310027776";https://twitter.com/LoyalStag/status/671771537310027776
amritalakshmi1;2015-12-02 00:53;0;0;"People stuck at Camp Road #chennairains #ChennaiFloods https:// twitter.com/engr_sulthan/s tatus/671770058025234432 …";;;#chennairains #ChennaiFloods;"671771513817837568";https://twitter.com/amritalakshmi1/status/671771513817837568
Raghulrozario1;2015-12-02 00:53;0;0;"#chennairains #ChennaiFloods #chennaiweather #ChennaiDrowning @Troll_Cinema@iamlakshmirai @VidyuRaman @NadingaAjith pic.twitter.com/sIVz80REYm";;@Troll_Cinema @iamlakshmirai @VidyuRaman @NadingaAjith;#chennairains #ChennaiFloods #chennaiweather #ChennaiDrowning;"671771503575240704";https://twitter.com/Raghulrozario1/status/671771503575240704
Vinayakhyundai;2015-12-02 00:53;0;0;"Helpline Alert! #chennairains #ChennaiFloods https:// twitter.com/jaindewan/stat us/671770978934906881 …";;;#chennairains #ChennaiFloods;"671771498583973888";https://twitter.com/Vinayakhyundai/status/671771498583973888
2point0_Rajini;2015-12-02 00:52;12;0;"Gopal (9003096697) can accomodate 5 ppl in Thiruvanmiyur #chennairains #Chennai #chennaifloods #ChennaiRainsHelp";;;#chennairains #Chennai #chennaifloods #ChennaiRainsHelp;"671771487162896385";https://twitter.com/2point0_Rajini/status/671771487162896385
royapetaravi;2015-12-02 00:52;0;0;"@BDUTT do you plan on reporting on #chennaifloods ? National coverage would go a long way in providing support (financial and otherwise)";West Lafayette, IN;@BDUTT;#chennaifloods;"671771465121968129";https://twitter.com/royapetaravi/status/671771465121968129
Maheshkavar4u;2015-12-02 00:52;0;0;"#ChennaiFloods #god bless u people pic.twitter.com/iTAAuIAqZ6";;;#ChennaiFloods #god;"671771446201335808";https://twitter.com/Maheshkavar4u/status/671771446201335808
sugankrish;2015-12-02 00:52;0;1;"@bdutt Glad that at last 'national' channels are covering #chennairains #Chennaifloods - so Chennai IS in India! :)";;@bdutt;#chennairains #Chennaifloods;"671771410885427200";https://twitter.com/sugankrish/status/671771410885427200
2011guptashalin;2015-12-02 00:52;0;0;"Rescue: Ajit 9176688888, Lenin 9443377288, 9751333330. Sundar, Jose 9500052626 #chennairains #Chennai #chennaifloods #chennairainshel ...";;;#chennairains #Chennai #chennaifloods #chennairainshel;"671771393554419712";https://twitter.com/2011guptashalin/status/671771393554419712
2011guptashalin;2015-12-02 00:52;1;0;"If you are running out of balance, message me your network name, I will recharge for you #chennairains 9486821212 #ChennaiFloods : If ...";;;#chennairains #ChennaiFloods;"671771391977373696";https://twitter.com/2011guptashalin/status/671771391977373696
VIJAYSETHUFANS;2015-12-02 00:52;12;2;"#ChennaiRains #ChennaiFloods https:// twitter.com/Kabali_Rajini/ status/671684853281132545 …";;;#ChennaiRains #ChennaiFloods;"671771329234911232";https://twitter.com/VIJAYSETHUFANS/status/671771329234911232
sivaperumalla;2015-12-02 00:52;0;0;"I dont know,how many movie's climaxes were mixed in today's life,no words, #jumpingjapong #ChennaiFloods #chennaiweather #ChennaiDrowning";;;#jumpingjapong #ChennaiFloods #chennaiweather #ChennaiDrowning;"671771320527392768";https://twitter.com/sivaperumalla/status/671771320527392768
sujatasuri;2015-12-02 00:52;0;0;"Can our netas & media pls cut out the tolerance vs intolerance crap & figure out how to tackle #ChennaiFloods instead?";;;#ChennaiFloods;"671771318447026176";https://twitter.com/sujatasuri/status/671771318447026176
amritalakshmi1;2015-12-02 00:52;2;1;"Help for animals stuck/stranded in rains! #chennairains #ChennaiFloods https:// twitter.com/My_Dhanush/sta tus/671770122298593280 …";;;#chennairains #ChennaiFloods;"671771310587015168";https://twitter.com/amritalakshmi1/status/671771310587015168
kann87;2015-12-02 00:52;2;1;"Please message to my number 9790238408, if anyone needs recharge I will recharge them for their rescue #ChennaiFloods #chennairains #tcare";;;#ChennaiFloods #chennairains #tcare;"671771308120670209";https://twitter.com/kann87/status/671771308120670209
asrtrs_a;2015-12-02 00:52;1;0;"Need oxygen cylinder in Nolambur for mother Mr.Shane +919884942050#chennairains@chennaiweather#chennaifloods";;@chennaiweather;#chennairains #chennaifloods;"671771275702890496";https://twitter.com/asrtrs_a/status/671771275702890496
vjxxvj;2015-12-02 00:52;0;0;"SRM, Sathyam and Phoenix are full. #chennairains #ChennaiFloods @TheHindu https:// twitter.com/SirJadeja/stat us/671766816042151936 …";;@TheHindu;#chennairains #ChennaiFloods;"671771266462838784";https://twitter.com/vjxxvj/status/671771266462838784
shyam_badbadwal;2015-12-02 00:52;1;0;"Hope situation gets better in Chennai. It's really hard time for chennaians. #chennairains #ChennaiFloods . #gorainatdroughtareas #LFI";;;#chennairains #ChennaiFloods #gorainatdroughtareas #LFI;"671771254999801856";https://twitter.com/shyam_badbadwal/status/671771254999801856
rafa_rkx;2015-12-02 00:52;0;0;"#chennairains #ChennaiFloods 20 ppls stay royapetai contact cc https:// twitter.com/reenakristen/s tatus/671755868422057984 …";;;#chennairains #ChennaiFloods;"671771253548552192";https://twitter.com/rafa_rkx/status/671771253548552192
p_murali;2015-12-02 00:51;1;0;"Need any urgent topup pls share ur no I will do #ChennaiRainsHelp #ChennaiRains #ChennaiFloods";;;#ChennaiRainsHelp #ChennaiRains #ChennaiFloods;"671771133088165888";https://twitter.com/p_murali/status/671771133088165888
HindustanSpeaks;2015-12-02 00:51;6;0;"#chennairains #ChennaiFloods #chennaiweather #chennairainupdates pic.twitter.com/6FoOXt5Lm4";;;#chennairains #ChennaiFloods #chennaiweather #chennairainupdates;"671771090931220480";https://twitter.com/HindustanSpeaks/status/671771090931220480
